slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
luna,Luna,2015,2015-09-22,,1994-01-01,,"Moon, Wellington, New Zealand",moon-wellington-new-zealand,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass/keyboards|Justin Harwood - bass,California (All The Way)|Sideshow by the Seashore|Malibu Love Nest|Anesthesia|Tracy I Love You|Pup Tent|Tiger Lily|Speedbumps|Lost in Space|Slide|Friendly Advice|Chinatown|23 Minutes in Brussels|^encore|Bewitched|Indian Summer,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-australia-nz/luna-2015-aus-nz.jpg,http://www.undertheradar.co.nz/utr/show/SID/45476/N/Luna.utr,,,Justin Harwood played bass from Slide onwards. Britta videoed the section of the show featuring Justin and broadcast it live on Periscope.,|californiaalltheway|sideshowbytheseashore|malibulovenest|anesthesia|tracyiloveyou|puptent|tigerlily|speedbumps|lostinspace|slide|friendlyadvice|chinatown|minutesinbrussels|encore|bewitched|indiansummer|
luna,Luna,2015,2015-10-02,,1994-01-01,,"Terminal West, Atlanta, GA, USA",terminal-west-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips  - bass,^Penthouse|Chinatown|Sideshow by the Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|^encore 1|Pup Tent|Malibu Love Nest|Tracy I Love You|Anesthesia|Friendly Advice|^encore 2|California (All The Way),,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10-02/2015-10-02-luna-terminal-west-atlanta-poster.jpg,ht-ps://www.ticketfly.com/purchase/event/897951,http://www.terminalwestatl.com/event/897951-luna-atlanta/,Download|https://www.fullofwishes.co.uk/2015/10/22/download-luna-playing-penthouse-in-atlanta/|NYC Taper,For the first time Luna played their album Penthouse in it’s entirety,|penthouse|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde|encore|puptent|malibulovenest|tracyiloveyou|anesthesia|friendlyadvice|encore|californiaalltheway|
luna,Luna,2015,2015-10-03,,1994-01-01,,"Terminal West, Atlanta, GA, USA",terminal-west-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|Speedbumps|Sideshow by the Seashore|Malibu Love Nest|Chinatown|Tiger Lily|This Time Around|Tracy I Love You|Bewitched|Time to Quit|Friendly Advice|Lost in Space|23 Minutes in Brussels|^encore 1|Fuzzy Wuzzy|Indian Summer|^encore 2|Moon Palace,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,https://www.ticketfly.com/purchase/event/853321,http://www.terminalwestatl.com/event/853321-luna-atlanta/,,,|slide|speedbumps|sideshowbytheseashore|malibulovenest|chinatown|tigerlily|thistimearound|tracyiloveyou|bewitched|timetoquit|friendlyadvice|lostinspace|minutesinbrussels|encore|fuzzywuzzy|indiansummer|encore|moonpalace|
luna,Luna,2015,2015-10-05,,1994-01-01,,"Trocadero, Philadelphia, PA, USA",trocadero-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|Speedbumps|Sideshow by the Seashore|Malibu Love Nest|Going Home|Tiger Lily|Tracy I Love You|Pup Tent|Bewitched|Freakin' and Peakin'|Moon Palace|Slash Your Tires|Friendly Advice|^encore 1|California (All The Way)|23 Minutes in Brussels|^encore 2|Season of the Witch|Indian Summer,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10-05/2015-10-05-luna-trocadero-philadelphia-poster.jpg,https://www.ticketfly.com/purchase/event/853271,http://www.thetroc.com/event/853271-luna-philadelphia/,,,|chinatown|speedbumps|sideshowbytheseashore|malibulovenest|goinghome|tigerlily|tracyiloveyou|puptent|bewitched|freakinandpeakin|moonpalace|slashyourtires|friendlyadvice|encore|californiaalltheway|minutesinbrussels|encore|seasonofthewitch|indiansummer|
luna,Luna,2015,2015-10-06,,1994-01-01,,"9:30 Club, Washington, DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|Chinatown|Sideshow by the Seashore|Malibu Love Nest|Bobby Peru|Tiger Lily|Tracy I Love You|Lost in Space|Bewitched|Kalamazoo|Moon Palace|Friendly Advice|^encore 1|California (All The Way)|Time to Quit|23 Minutes in Brussels|^encore 2|Season of the Witch,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,https://www.ticketfly.com/purchase/event/854481,http://www.930.com/event/854481-luna-washington/,Download|https://www.fullofwishes.co.uk/2016/03/12/audio-last-years-luna-show-from-washington-dc-now-on-nyctaper/|NYC Taper,,|slide|chinatown|sideshowbytheseashore|malibulovenest|bobbyperu|tigerlily|tracyiloveyou|lostinspace|bewitched|kalamazoo|moonpalace|friendlyadvice|encore|californiaalltheway|timetoquit|minutesinbrussels|encore|seasonofthewitch|
luna,Luna,2015,2015-10-07,,1994-01-01,,"Bowery Ballroom, New York, NY, USA",bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|Going Home|Double Feature|Sideshow by the Seashore|California (All The Way)|Malibu Love Nest|Tracy I Love You|Moon Palace|Lost in Space|Bonnie and Clyde|Bewitched|Friendly Advice|^encore 1|Fuzzy Wuzzy|Anesthesia|23 Minutes in Brussels|^encore 2|Blue Thunder,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,http://www.ticketmaster.com/luna-new-york-new-york-10-07-2015/event/00004EA70605A182?artistid=733769&majorcatid=10001&minorcatid=60,http://www.boweryballroom.com/event/854005-luna-new-york,Download|https://www.fullofwishes.co.uk/2015/10/14/download-lunas-first-night-at-the-bowery-ballroom-nyctaper/|NYC Taper,,|chinatown|goinghome|doublefeature|sideshowbytheseashore|californiaalltheway|malibulovenest|tracyiloveyou|moonpalace|lostinspace|bonnieandclyde|bewitched|friendlyadvice|encore|fuzzywuzzy|anesthesia|minutesinbrussels|encore|bluethunder|
luna,Luna,2015,2015-10-08,,1994-01-01,,"Bowery Ballroom, New York, NY, USA",bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|Speedbumps|This Time Around|Chinatown|Tracy I Love You|Malibu Love Nest|Sideshow by the Seashore|Kalamazoo|Tiger Lily|Friendly Advice|Bewitched|Freakin' and Peakin'|Slash Your Tires|23 Minutes in Brussels|^encore 1|Season of the Witch|Indian Summer|^encore 2|Moon Palace,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,http://www.ticketmaster.com/luna-new-york-new-york-10-08-2015/event/00004EA70608A186?artistid=733769&majorcatid=10001&minorcatid=60,http://www.boweryballroom.com/event/854007-luna-new-york,,,|slide|speedbumps|thistimearound|chinatown|tracyiloveyou|malibulovenest|sideshowbytheseashore|kalamazoo|tigerlily|friendlyadvice|bewitched|freakinandpeakin|slashyourtires|minutesinbrussels|encore|seasonofthewitch|indiansummer|encore|moonpalace|
luna,Luna,2015,2015-10-09,,1994-01-01,,"Music Hall Of Williamsburg, Brooklyn, NY, USA",music-hall-of-williamsburg-brooklyn-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass|Stanley Demeski - drums,California (All The Way)|Pup Tent|Cindy Tastes of Barbecue|Sideshow by the Seashore|Still at Home|Malibu Love Nest|Tiger Lily|Tracy I Love You|Lost in Space|23 Minutes in Brussels|Chinatown|Friendly Advice|Bewitched|Bonnie and Clyde|Time to Quit|^encore 1|Season of the Witch|Indian Summer|^encore 2|Fuzzy Wuzzy,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,,http://www.musichallofwilliamsburg.com/event/854003-luna-brooklyn,Download|https://www.fullofwishes.co.uk/2015/11/02/luna-show-from-brooklyn-with-stan-demeski-available-to-download-on-nyctaper/|NYC Taper,Poster available to buy from strawberryluna.,|californiaalltheway|puptent|cindytastesofbarbecue|sideshowbytheseashore|stillathome|malibulovenest|tigerlily|tracyiloveyou|lostinspace|minutesinbrussels|chinatown|friendlyadvice|bewitched|bonnieandclyde|timetoquit|encore|seasonofthewitch|indiansummer|encore|fuzzywuzzy|
luna,Luna,2015,2015-10-10,,1994-01-01,,"Paradise, Boston, MA, USA",paradise-boston-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|Speedbumps|Going Home|Moon Palace|Malibu Love Nest|Double Feature|Still at Home|Tracy I Love You|Tiger Lily|Sideshow by the Seashore|Freakin' and Peakin'|Bewitched|Friendly Advice|^encore 1|This Time Around|23 Minutes in Brussels|^encore 2|Tugboat|Indian Summer,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,http://www.ticketmaster.com/event/01004EA6B9594698,,,,|chinatown|speedbumps|goinghome|moonpalace|malibulovenest|doublefeature|stillathome|tracyiloveyou|tigerlily|sideshowbytheseashore|freakinandpeakin|bewitched|friendlyadvice|encore|thistimearound|minutesinbrussels|encore|tugboat|indiansummer|
luna,Luna,2015,2015-10-11,,1994-01-01,,"3S Artspace, Portsmouth, NH, USA",3s-artspace-portsmouth-nh-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Egg Nog|Chinatown|Cindy Tastes of Barbecue|Malibu Love Nest|Anesthesia|Sideshow by the Seashore|Tiger Lily|Lost in Space|Kalamazoo|Bewitched|Friendly Advice|^encore|Ride Into the Sun|23 Minutes in Brussels,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,,,,,|eggnog|chinatown|cindytastesofbarbecue|malibulovenest|anesthesia|sideshowbytheseashore|tigerlily|lostinspace|kalamazoo|bewitched|friendlyadvice|encore|rideintothesun|minutesinbrussels|
luna,Luna,2015,2015-10-13,,1994-01-01,,"Danforth Hall, Toronto, Canada",danforth-hall-toronto-canada,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|California (All The Way)|Speedbumps|Chinatown|Still at Home|Malibu Love Nest|Tiger Lily|Sideshow by the Seashore|Tracy I Love You|Lost in Space|Freakin' and Peakin'|Bewitched|Friendly Advice|^encore|Everybody's Talkin'|Moon Palace|23 Minutes in Brussels,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10-13/2015-10-13-luna-toronto-poster.jpg,http://www.ticketmaster.ca/event/10004EA7D74C744E,,,,|slide|californiaalltheway|speedbumps|chinatown|stillathome|malibulovenest|tigerlily|sideshowbytheseashore|tracyiloveyou|lostinspace|freakinandpeakin|bewitched|friendlyadvice|encore|everybodystalkin|moonpalace|minutesinbrussels|
luna,Luna,2015,2015-10-14,,1994-01-01,,"The Andy Warhol Museum, Pittsburgh, PA, USA",the-andy-warhol-museum-pittsburgh-pa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Egg Nog|Chinatown|Pup Tent|Going Home|Malibu Love Nest|Anesthesia|Cindy Tastes of Barbecue|Sideshow by the Seashore|Tiger Lily|Friendly Advice|Bewitched|Moon Palace|23 Minutes in Brussels|^encore|Ride Into the Sun|Bonnie and Clyde,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,http://www.ticketweb.com/t3/sale/SaleEventDetail?dispatch=loadSelectionData&eventId=5941545&pl=warhol,http://www.warhol.org/responsive/event.aspx?id=25517,,,|eggnog|chinatown|puptent|goinghome|malibulovenest|anesthesia|cindytastesofbarbecue|sideshowbytheseashore|tigerlily|friendlyadvice|bewitched|moonpalace|minutesinbrussels|encore|rideintothesun|bonnieandclyde|
luna,Luna,2015,2015-10-15,,1994-01-01,,"St Andrew's Hall, Deroit, MI, USA",st-andrews-hall-deroit-mi-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|California (All The Way)|Speedbumps|Sideshow by the Seashore|Malibu Love Nest|Lost in Space|Tracy I Love You|Kalamazoo|Moon Palace|23 Minutes in Brussels|Tiger Lily|Bewitched|Friendly Advice|^encore 1|Time to Quit|Indian Summer|^encore 2|Fuzzy Wuzzy,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,,,,,|chinatown|californiaalltheway|speedbumps|sideshowbytheseashore|malibulovenest|lostinspace|tracyiloveyou|kalamazoo|moonpalace|minutesinbrussels|tigerlily|bewitched|friendlyadvice|encore|timetoquit|indiansummer|encore|fuzzywuzzy|
luna,Luna,2015,2015-10-16,,1994-01-01,,"House of Blues, Chicago, IL, USA",house-of-blues-chicago-il-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|Pup Tent|Chinatown|Speedbumps|Sideshow by the Seashore|Malibu Love Nest|Still at Home|Tiger Lily|Tracy I Love You|Lost in Space|Freakin' and Peakin'|Bewitched|Friendly Advice|^encore 1|Ride Into the Sun|23 Minutes in Brussels|^encore 2|Season of the Witch|Indian Summer,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,http://concerts.livenation.com/event/04004EA6F7EE42F4?camefrom=ramya_8e1,http://www.houseofblues.com/chicago/events/eventdetail/?viewNav=/event-detail&eventId=04004EA6F7EE42F4&oid=0,,,|slide|puptent|chinatown|speedbumps|sideshowbytheseashore|malibulovenest|stillathome|tigerlily|tracyiloveyou|lostinspace|freakinandpeakin|bewitched|friendlyadvice|encore|rideintothesun|minutesinbrussels|encore|seasonofthewitch|indiansummer|
luna,Luna,2015,2015-10-17,,1994-01-01,,"The Cedar, Minneapolis, MN, USA",the-cedar-minneapolis-mn-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|Going Home|Speedbumps|Sideshow by the Seashore|Malibu Love Nest|Still at Home|Tiger Lily|Tracy I Love You|Pup Tent|Bewitched|Freakin' and Peakin'|Moon Palace|Lost in Space|Friendly Advice|^encore 1|Slash Your Tires|23 Minutes in Brussels|^encore 2|Season of the Witch|Black Postcards,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,https://www.ticketfly.com/purchase/event/855435?utm_medium=bks,http://www.thecedar.org/events/2015/10/17/luna-special-guest,,,|chinatown|goinghome|speedbumps|sideshowbytheseashore|malibulovenest|stillathome|tigerlily|tracyiloveyou|puptent|bewitched|freakinandpeakin|moonpalace|lostinspace|friendlyadvice|encore|slashyourtires|minutesinbrussels|encore|seasonofthewitch|blackpostcards|
luna,Luna,2015,2015-10-22,,1994-01-01,,"Harlow's, Sacramento, CA, USA",harlows-sacramento-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,^Penthouse|Chinatown|Sideshow by the Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|^|Pup Tent|Tiger Lily|Malibu Love Nest|Indian Summer,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10-22/2015-10-22-luna-harlows-sacramento-poster.jpg,http://www.ticketfly.com/purchase/event/897441?utm_medium=459899,,,,|penthouse|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde||puptent|tigerlily|malibulovenest|indiansummer|
luna,Luna,2015,2015-10-23,,1994-01-01,,"The Fillmore, San Francisco, CA, USA",the-fillmore-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|Chinatown|Speedbumps|Sideshow by the Seashore|Malibu Love Nest|Cindy Tastes of Barbecue|Tracy I Love You|Still at Home|Anesthesia|Tiger Lily|Bewitched|Friendly Advice|Lost in Space|23 Minutes in Brussels|^encore 1|Moon Palace|Indian Summer|^encore 2|Season of the Witch,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10-23/2015-10-23-luna-fillmore-chuck-sperry.jpg,http://concerts.livenation.com/event/1C004EA8716113FE,http://thefillmore.com/event/luna/,,,|slide|chinatown|speedbumps|sideshowbytheseashore|malibulovenest|cindytastesofbarbecue|tracyiloveyou|stillathome|anesthesia|tigerlily|bewitched|friendlyadvice|lostinspace|minutesinbrussels|encore|moonpalace|indiansummer|encore|seasonofthewitch|
luna,Luna,2015,2015-10-24,,1994-01-01,,"The Teragram Ballroom, Los Angeles, CA, USA",the-teragram-ballroom-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Fuzzy Wuzzy|Chinatown|Speedbumps|Malibu Love Nest|Pup Tent|Tracy I Love You|Still at Home|Freakin' and Peakin'|Tiger Lily|Bewitched|Friendly Advice|Lost in Space|23 Minutes in Brussels|^encore 1|Moon Palace|Indian Summer|^encore 2|California (All The Way),,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,http://www.ticketmaster.com/event/09004EA60D8B536E,http://www.teragramballroom.com/event/851763-luna-los-angeles/,,Luna will play Penthouse from start to finish for this show.,|fuzzywuzzy|chinatown|speedbumps|malibulovenest|puptent|tracyiloveyou|stillathome|freakinandpeakin|tigerlily|bewitched|friendlyadvice|lostinspace|minutesinbrussels|encore|moonpalace|indiansummer|encore|californiaalltheway|
luna,Luna,2015,2015-10-25,,1994-01-01,,"The Teragram Ballroom, Los Angeles, CA, USA",the-teragram-ballroom-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,^Penthouse|Chinatown|Sideshow by the Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|^|This Time Around|Black Postcards|Ride Into the Sun|Anesthesia|Friendly Advice,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-1-strawberryluna.jpg,,,,,|penthouse|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde||thistimearound|blackpostcards|rideintothesun|anesthesia|friendlyadvice|
luna,Luna,2015,2015-11-04,,1994-01-01,,"Biltmore Caberet, Vancouver, BC, Canada",biltmore-caberet-vancouver-bc-canada,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|Chinatown|Speedbumps|Sideshow by the Seashore|Malibu Love Nest|Still at Home|This Time Around|Tiger Lily|Lost in Space|Bewitched|Time to Quit|Friendly Advice|^encore|Ride Into the Sun|23 Minutes in Brussels,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-11-04/2015-11-04-luna-vancouver.jpg,http://www.ticketweb.ca/t3/sale/SaleEventDetail?dispatch=loadSelectionData&eventId=6138705,http://biltmorecabaret.com/events/luna/,,,|slide|chinatown|speedbumps|sideshowbytheseashore|malibulovenest|stillathome|thistimearound|tigerlily|lostinspace|bewitched|timetoquit|friendlyadvice|encore|rideintothesun|minutesinbrussels|
luna,Luna,2015,2015-11-05,,1994-01-01,,"KEXP, Seattle, WA, USA",kexp-seattle-wa-usa,true,,Dean Wareham - guitar/vocals|Sean Eden - guitar/vocals|Lee Wall - drums|Britta Phillips - bass/vocals,Malibu Love Nest|Tracy I Love You|^interview|Rhythm King|Ride Into the Sun,,,,,http://www.kexp.org/,,Luna live on KEXP at 15:00 PST,|malibulovenest|tracyiloveyou|interview|rhythmking|rideintothesun|
luna,Luna,2015,2015-11-05,,1994-01-01,,"The Showbox, Seattle, WA, USA",the-showbox-seattle-wa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Slide|Going Home|Speedbumps|Chinatown|Sideshow by the Seashore|Malibu Love Nest|This Time Around|Tracy I Love You|Moon Palace|Anesthesia|Lost in Space|Friendly Advice|Bewitched|Fuzzy Wuzzy|^encore|California (All The Way)|23 Minutes in Brussels|^encore 2|Indian Summer,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-2-strawberryluna.jpg,http://www.axs.com/events/281199/luna-tickets,http://www.showboxpresents.com/events/detail/281199,,,|slide|goinghome|speedbumps|chinatown|sideshowbytheseashore|malibulovenest|thistimearound|tracyiloveyou|moonpalace|anesthesia|lostinspace|friendlyadvice|bewitched|fuzzywuzzy|encore|californiaalltheway|minutesinbrussels|encore|indiansummer|
luna,Luna,2015,2015-11-06,,1994-01-01,,"Aladdin Theater, Portland, OR, USA",aladdin-theater-portland-or-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|This Time Around|Speedbumps|Pup Tent|Anesthesia|Sideshow by the Seashore|Malibu Love Nest|Still at Home|Tracy I Love You|Lost in Space|Freakin' and Peakin'|Bewitched|Friendly Advice|^encore|Moon Palace|23 Minutes in Brussels|^encore 2|Season of the Witch,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2015-10/2015-10-luna-poster-us-part-2-strawberryluna.jpg,https://www.ticketfly.com/purchase/event/916739,http://www.aladdin-theater.com/event/916739-luna-portland/,,,|chinatown|thistimearound|speedbumps|puptent|anesthesia|sideshowbytheseashore|malibulovenest|stillathome|tracyiloveyou|lostinspace|freakinandpeakin|bewitched|friendlyadvice|encore|moonpalace|minutesinbrussels|encore|seasonofthewitch|
