section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index,i-was-there,calendar-subject
dean-and-britta,dean-and-britta,Dean & Britta,2022,2022-06-04,,Wed Apr 20 2022 00:00:00 GMT+0100 (British Summer Time),13 Most Beautiful,,Guild Theatre,Menlo Park,CA,USA,guild-theatre-menlo-park-ca-usa,,,Britta Phillips - bass/keyboards/vocals|Dean Wareham - guitar/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|John Giorno theme|Neon Lights|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_nico300.jpg,https://dice.fm/event/7ade6-dean-britta-13-most-beautiful-songs-for-andy-warhols-screen-tests-4th-jun-the-guild-theatre-menlo-park-tickets,,," we will be performing 13 Most Beautiful: Songs for Andy Warhol's Screen Tests, with a live band in front of these beautiful Warhol films, now in stunning new hi-resolution transfers, and with two additional screen tests (John Giorno and Donyale Luna): 15 Most Beautiful.",|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria|johngiornotheme|neonlights||,,"2022: Dean & Britta - Guild Theatre, Menlo Park, CA, USA"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-07,,Thu Jan 27 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Sala X,Seville,,Spain,sala-x-seville-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/293/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Sala X, Seville, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-08,,Thu Jan 27 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Edificio Constitucion 1812,Cadiz,,Spain,edificio-constitucion-1812-cadiz-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/294/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Edificio Constitucion 1812, Cadiz, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-09,,Thu Jan 27 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Mouca,Porto,,Portugal,mouca-porto-portugal,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/383/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Mouca, Porto, Portugal"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-10,,Thu Jul 07 2022 00:00:00 GMT+0100 (British Summer Time),Dean Wareham plays Galaxie 500,,Radar Estudios,Vigo,,Spain,radar-estudios-vigo-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/293/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Radar Estudios, Vigo, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-11,,Thu Jan 27 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Independance,Madrid,,Spain,independance-madrid-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/297/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Independance, Madrid, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-12,,Thu Jan 27 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Las Cigarreras,Alicante,,Spain,las-cigarreras-alicante-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/298/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Las Cigarreras, Alicante, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-13,,Thu Jan 27 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Loco,Valencia,,Spain,loco-valencia-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/295/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Loco, Valencia, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-14,,Thu Jan 27 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,La Nau,Barcelona,,Spain,la-nau-barcelona-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/296/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - La Nau, Barcelona, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-15,,Thu Jul 07 2022 00:00:00 GMT+0100 (British Summer Time),Dean Wareham plays Galaxie 500,,La Lata De Bombillas,Zaragoza,,Spain,la-lata-de-bombillas-zaragoza-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://houstonpartymusic.com/tour-dates/293/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - La Lata De Bombillas, Zaragoza, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-19,,Wed Jul 07 2021 00:00:00 GMT+0100 (British Summer Time),Dean Wareham plays Galaxie 500,,Petit Bain,Paris,,France,petit-bain-paris-france,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://petitbain.org/events/dean-wareham-pmays-galaxie-500-on-fire-more/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Petit Bain, Paris, France"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-21,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Rescue Rooms,Nottingham,,UK,the-rescue-rooms-nottingham-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - The Rescue Rooms, Nottingham, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-22,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Islington Assembly Hall,London,,UK,islington-assembly-hall-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,,,,Dean Wareham plays Galaxie 500's On Fire + more.,,Y,"2022: Dean Wareham - Islington Assembly Hall, London, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-23,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Venue,Worthing,,UK,the-venue-worthing-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://www.seetickets.com/event/dean-wareham-plays-galaxie-500/the-venue/1473012,,,Dean Wareham plays Galaxie 500's On Fire + more.,,Y,"2022: Dean Wareham - The Venue, Worthing, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-25,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Fleece,Bristol,,UK,the-fleece-bristol-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - The Fleece, Bristol, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-26,,Mon Feb 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Rebellion,Manchester,,UK,rebellion-manchester-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Rebellion, Manchester, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-27,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Brudenell Social Club,Leeds,,UK,brudenell-social-club-leeds-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,http://www.brudenellsocialclub.co.uk/whats-on/dean-wareham-2/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Brudenell Social Club, Leeds, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-28,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Cluny 2,Newcastle,,UK,the-cluny-2-newcastle-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://thecluny.com/listing/dean-wareham-plays-galaxie-500/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,Y,"2022: Dean Wareham - The Cluny 2, Newcastle, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-29,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Liquid Room,Edinburgh,,UK,the-liquid-room-edinburgh-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://www.ticketweb.uk/event/dean-wareham-plays-galaxie-500-the-liquid-room-tickets/10242715,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - The Liquid Room, Edinburgh, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-30,,Fri Jan 14 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Oran Mor,Glasgow,,UK,oran-mor-glasgow-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://oran-mor.co.uk/whats-on/event/dean-wareham/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,,"2022: Dean Wareham - Oran Mor, Glasgow, UK"
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-10-28,,Thu Sep 29 2022 00:00:00 GMT+0100 (British Summer Time),Dean Wareham plays Galaxie 500,Festival Marvin,Circuito Condesa Roma,Mexico City,,Mexico,festival-marvin-circuito-condesa-roma-mexico-city-mexico,,,Dean Wareham - guitar/vocals|Britta Phillips - bass,,,,,,,,,,,"2022: Dean Wareham - Festival Marvin, Circuito Condesa Roma, Mexico City, Mexico"
dean-and-britta,dean-and-britta,Dean & Britta,2022,2022-11-12,,Fri Nov 18 2022 00:00:00 GMT+0000 (Greenwich Mean Time),,,Pappy and Harriet's,Pioneertown,CA,USA,pappy-and-harriets-pioneertown-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Derek See - guitar,Waterloo Sunset|Pictures|Massachusetts|Strange|Duchess|I'm Sticking With You|Walkin' With Jesus|Ceremony,,,,,,,Private wedding,|waterloosunset|pictures|massachusetts|strange|duchess|imstickingwithyou|walkinwithjesus|ceremony|,,"2022: Dean & Britta - Pappy and Harriet's, Pioneertown, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2022,2022-11-14,,Fri Nov 18 2022 00:00:00 GMT+0000 (Greenwich Mean Time),,,The Fillmore,San Francisco,CA,USA,the-fillmore-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,,,,Private record industry event,,,"2022: Dean & Britta - The Fillmore, San Francisco, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2023,2023-02-16,,Wed Feb 15 2023 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Maraya,Al-Ula,,Saudi Arabia,maraya-al-ula-saudi-arabia,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|John Giorno theme|Neon Lights|,,,,,https://www.experiencealula.com/en/discover-alula/arts-culture/fame-andy-warhol-in-alula,,FAME: Andy Warhol in AlUla exhibition,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria|johngiornotheme|neonlights||,,"2023: Dean & Britta - Maraya, Al-Ula, Saudi Arabia"
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-04,,Sun Mar 05 2023 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Awe Bar,Yucca Valley,CA,USA,awe-bar-yucca-valley-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass,,,,,https://dice.fm/event/vgpwg-dean-wareham-plays-galaxie-500-4th-mar-awe-bar-yucca-valley-tickets,,,,,,"2023: Dean Wareham - Awe Bar, Yucca Valley, CA, USA"
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-11,,Tue Nov 29 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Loppen,Copenhagen,,Denmark,loppen-copenhagen-denmark,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,"The Past Is Our Plaything|The Last Word|Robin and Richard|Blue Thunder|Tell Me|Snowstorm|When Will You Come Home|Decomposing Trees|Another Day|Leave the Planet|Plastic Bird|Isn't It a Pity|Strange|^encore|Flowers|Tugboat|Fourth of July|Listen, the Snow Is Falling|Victory Garden",,,,https://tikkio.com/tickets/14736-dean-wareham-us-pa-loppen,http://loppen.dk/kalender/dean-wareham,,Dean Wareham plays Galaxie 500's On Fire + more.,|thepastisourplaything|thelastword|robinandrichard|bluethunder|tellme|snowstorm|whenwillyoucomehome|decomposingtrees|anotherday|leavetheplanet|plasticbird|isntitapity|strange|encore|flowers|tugboat|fourthofjuly|listenthesnowisfalling|victorygarden|,,"2023: Dean Wareham - Loppen, Copenhagen, Denmark"
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-12,,Tue Nov 29 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Nachtasyl,Hamburg,,Germany,nachtasyl-hamburg-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,Just as Much as It Was Worth|The Last Word|Oblivious|Blue Thunder|Tell Me|Snowstorm|When Will You Come Home|Decomposing Trees|Another Day|Leave the Planet|Plastic Bird|Isn't It a Pity|Strange|^encore|Neon Lights|Tugboat|Don't Let Our Youth Go to Waste|^encore 2|Ceremony,,,,https://cafe-hochberg.tickets.de/de/tour/1005776-galaxie_500,,,Dean Wareham plays Galaxie 500's On Fire + more.,|justasmuchasitwasworth|thelastword|oblivious|bluethunder|tellme|snowstorm|whenwillyoucomehome|decomposingtrees|anotherday|leavetheplanet|plasticbird|isntitapity|strange|encore|neonlights|tugboat|dontletouryouthgotowaste|encore2|ceremony|,,"2023: Dean Wareham - Nachtasyl, Hamburg, Germany"
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-14,,2022-13-18,Dean Wareham plays Galaxie 500,,Merleyn,Nijmegen,,The Netherlands,merleyn-nijmegen-the-netherlands,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,"Flowers|Robin and Richard|The Last Word|Under Skys|Blue Thunder|Snowstorm|When Will You Come Home|Another Day|Strange|Don't Let Our Youth Go to Waste|^encore|Tugboat|Listen, the Snow Is Falling",,,,,,,,|flowers|robinandrichard|thelastword|underskys|bluethunder|snowstorm|whenwillyoucomehome|anotherday|strange|dontletouryouthgotowaste|encore|tugboat|listenthesnowisfalling|,,"2023: Dean Wareham - Merleyn, Nijmegen, The Netherlands"
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-15,,2022-13-18,Dean Wareham plays Galaxie 500,,DB's,Utrecht,,The Netherlands,dbs-utrecht-the-netherlands,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,"The Past Is Our Plaything|Just as Much as It Was Worth|Under Skys|Flowers|Pictures|Temperature's Rising|Blue Thunder|Decomposing Trees|Another Day|Snowstorm|When Will You Come Home|Strange|Listen, the Snow Is Falling|^encore|Cheese and Onions|Tugboat",,,,,,,,|thepastisourplaything|justasmuchasitwasworth|underskys|flowers|pictures|temperaturesrising|bluethunder|decomposingtrees|anotherday|snowstorm|whenwillyoucomehome|strange|listenthesnowisfalling|encore|cheeseandonions|tugboat|,,"2023: Dean Wareham - DB's, Utrecht, The Netherlands"
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-16,,Mon Oct 10 2022 00:00:00 GMT+0100 (British Summer Time),Dean Wareham plays Galaxie 500,,The Garage,London,,UK,the-garage-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,"The Past Is Our Plaything|Just as Much as It Was Worth|Under Skys|Flowers|Pictures|Temperature's Rising|Blue Thunder|Decomposing Trees|Another Day|Snowstorm|When Will You Come Home|Strange|Listen, the Snow Is Falling|^encore|Cheese and Onions|Tugboat",,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2023-03-16/2023-03-16-dean-wareham-london-poster.jpg,https://www.alttickets.com/dean-wareham-plays-galaxie-500-tickets,,,,|thepastisourplaything|justasmuchasitwasworth|underskys|flowers|pictures|temperaturesrising|bluethunder|decomposingtrees|anotherday|snowstorm|whenwillyoucomehome|strange|listenthesnowisfalling|encore|cheeseandonions|tugboat|,Y,"2023: Dean Wareham - The Garage, London, UK"
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-19,,Sat Nov 26 2022 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Whelan's,Dublin,,Ireland,whelans-dublin-ireland,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,"Under Skys|Just As Much as It Was Worth|Robin and Richard|The Last Word|Blue Thunder|Flowers|Pictures|Temperature's Rising|When Will You Come Home|Another Day|Snowstorm|Decomposing Trees|Strange|^encore|Tugboat|Listen, the Snow Is Falling|Ceremony|",,,,https://www.whelanslive.com/event/dean-wareham/,,,,|underskys|justasmuchasitwasworth|robinandrichard|thelastword|bluethunder|flowers|pictures|temperaturesrising|whenwillyoucomehome|anotherday|snowstorm|decomposingtrees|strange|encore|tugboat|listenthesnowisfalling|ceremony||,,"2023: Dean Wareham - Whelan's, Dublin, Ireland"
dean-and-britta,dean-and-britta,Dean & Britta,2023,2023-09-23,,Tue Jun 27 2023 00:00:00 GMT+0100 (British Summer Time),13 Most Beautiful,,The Bram Goldsmith Theater,Los Angeles,CA,USA,the-bram-goldsmith-theater-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|John Giorno theme|Neon Lights|,,,,http://tickets.thewallis.org/single/SelectSeating.aspx?p=18572,https://thewallis.org/show-details/dean-brittas-13-most-beautifulsongs-for-andy-warhols-screen-tests,,,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria|johngiornotheme|neonlights||,,"2023: Dean & Britta - The Bram Goldsmith Theater, Los Angeles, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-03-10,,Thu Feb 01 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,Philbrook Museum of Art,Tulsa,OK,USA,philbrook-museum-of-art-tulsa-ok-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Blue Thunder|Tugboat|I'll Keep It With Mine|,,,,https://secure.americansongarchives.org/28861/cabinetofwonders?fbclid=IwAR0GiaQlayg08dB0tYJTVRrFyi41IUlHHY-AeZwOS9Ez66iv8PURnILO7Mw,,,"Wesley Stace's Cabinet of Wonders also featuring (amongst others) Yo La Tengo, Grant Lee Buffalo, Eugene Mirman. Wesley Stace joined Dean & Britta for the last two songs.",|bluethunder|tugboat|illkeepitwithmine||,,"2024: Dean & Britta - Philbrook Museum of Art, Tulsa, OK, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-05-14,,Wed May 22 2024 00:00:00 GMT+0100 (British Summer Time),,,Monty Bar,Los Angeles,CA,USA,monty-bar-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass|Derek See - guitar|Roger Brogan - drums,I'm Sticking With You|Oblivious|Not A Young Man Anymore|Tugboat,Facebook post (setlist incomplete),,,,,,Private party,|imstickingwithyou|oblivious|notayoungmananymore|tugboat|,,"2024: Dean & Britta - Monty Bar, Los Angeles, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-11-22,,Sat Dec 14 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,Dean & Britta's living room,Echo Park,LA,USA,dean--brittas-living-room-echo-park-la-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals,Little Altar Boy|He's Coming Home|Snow is Falling in Manhattan,,,,,,Stream|https://youtu.be/7_myrS3Tw3Q|YouTube,Instagram Live,|littlealtarboy|hescominghome|snowisfallinginmanhattan|,,"2024: Dean & Britta - Dean & Britta's living room, Echo Park, LA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-11-27,,Tue Sep 03 2024 00:00:00 GMT+0100 (British Summer Time),Dean & Britta play Galaxie 500,,The Crown,Dunedin,,New Zealand,the-crown-dunedin-new-zealand,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Roger Brogan - drums,,,,https://media.fullofwishes.co.uk/07-dean_and_britta/show_assets/2024-11-new-zealand/dean-and-britta-2024-11-new-zealand.jpg,https://www.banishedmusic.com/tours/dean-and-britta,,,,,,"2024: Dean & Britta - The Crown, Dunedin, New Zealand"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-11-28,,Tue Sep 03 2024 00:00:00 GMT+0100 (British Summer Time),Dean & Britta play Galaxie 500,,The Loons,Lyttelton,,New Zealand,the-loons-lyttelton-new-zealand,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Roger Brogan - drums,"Listen, the Snow Is Falling|Little Altar Boy|Ceremony|When Will You Come Home|Strange|Pictures|Don't Let Our Youth Go to Waste|Blue Thunder|Fourth of July|Flowers|Snowstorm|Decomposing Trees|Temperature's Rising|The Past is Our Plaything|Summertime|",,,https://media.fullofwishes.co.uk/07-dean_and_britta/show_assets/2024-11-new-zealand/dean-and-britta-2024-11-new-zealand.jpg,https://www.banishedmusic.com/tours/dean-and-britta,,,,|listenthesnowisfalling|littlealtarboy|ceremony|whenwillyoucomehome|strange|pictures|dontletouryouthgotowaste|bluethunder|fourthofjuly|flowers|snowstorm|decomposingtrees|temperaturesrising|thepastisourplaything|summertime||,,"2024: Dean & Britta - The Loons, Lyttelton, New Zealand"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-11-30,,Tue Sep 03 2024 00:00:00 GMT+0100 (British Summer Time),Dean & Britta play Galaxie 500,,The Others Way,Auckland,,New Zealand,the-others-way-auckland-new-zealand,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Roger Brogan - drums,,,,https://media.fullofwishes.co.uk/07-dean_and_britta/show_assets/2024-11-new-zealand/dean-and-britta-2024-11-new-zealand.jpg,https://www.banishedmusic.com/tours/dean-and-britta,,,,,,"2024: Dean & Britta - The Others Way, Auckland, New Zealand"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-12-01,,Tue Sep 03 2024 00:00:00 GMT+0100 (British Summer Time),Dean & Britta play Galaxie 500,,Meow,Wellington,,New Zealand,meow-wellington-new-zealand,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Roger Brogan - drums,"Flowers|Pictures|Temperature's Rising|When Will You Come Home|Don't Let Our Youth Go to Waste|Blue Thunder|Hearing Voices|Snowstorm|Strange|Tugboat|Listen, the Snow Is Falling|Victory Garden|Fourth of July|^encore|Cheese and Onions|Ceremony|",,,https://media.fullofwishes.co.uk/07-dean_and_britta/show_assets/2024-11-new-zealand/dean-and-britta-2024-11-new-zealand.jpg,https://www.banishedmusic.com/tours/dean-and-britta,,,,|flowers|pictures|temperaturesrising|whenwillyoucomehome|dontletouryouthgotowaste|bluethunder|hearingvoices|snowstorm|strange|tugboat|listenthesnowisfalling|victorygarden|fourthofjuly|encore|cheeseandonions|ceremony||,,"2024: Dean & Britta - Meow, Wellington, New Zealand"
dean-and-britta,dean-and-britta,Dean & Britta,2024,2024-12-13,,Sat Dec 14 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,Dean & Britta's basement,Echo Park,LA,USA,dean--brittas-basement-echo-park-la-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals,Wonderful Christmastime|Old Toy Trains|Do You Know How Christmas Trees Are Grown|Peace on Earth / Little Drummer Boy|Old Toy Trains|,,,,,,,Instagram Live,|wonderfulchristmastime|oldtoytrains|doyouknowhowchristmastreesaregrown|peaceonearthlittledrummerboy|oldtoytrains||,,"2024: Dean & Britta - Dean & Britta's basement, Echo Park, LA, USA"
