section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,show-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-15,,1994-01-01,,,Paradiso,Amsterdam,,Netherlands,damon-and-naomi-2005-05-15-paradiso-amsterdam-netherlands,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-16,,1994-01-01,,,tba,Paris,,France,damon-and-naomi-2005-05-16-tba-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-19,,1994-01-01,,,Cube Cinema,Bristol,,UK,damon-and-naomi-2005-05-19-cube-cinema-bristol-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-20,,1994-01-01,,,Downstairs at The Kings Head,London,,UK,damon-and-naomi-2005-05-20-downstairs-at-the-kings-head-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-21,,1994-01-01,,,Barfly,Glasgow,,UK,damon-and-naomi-2005-05-21-barfly-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-22,,1994-01-01,,Music Lovers Field Companion music festival,The Sage,Gateshead,,UK,damon-and-naomi-2005-05-22-music-lovers-field-companion-music-festival-the-sage-gateshead-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals|Michio Kurihara - guitar|Greg Kelley - trumpet|Bhob Rainey - sax,Winter Is Blue|Ueno Station|Beautiful Close Double|The Wind's Twelve Quarters|House of Glass|Araçá Azul|The Earth is Blue,recording,,,,,,,|winterisblue|uenostation|beautifulclosedouble|thewindstwelvequarters|houseofglass|araazul|theearthisblue|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-24,,1994-01-01,,,La Pedrera,Barcelona,,Spain,damon-and-naomi-2005-05-24-la-pedrera-barcelona-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-25,,1994-01-01,,,Cafe de la Palma,Madrid,,Spain,damon-and-naomi-2005-05-25-cafe-de-la-palma-madrid-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-26,,1994-01-01,,,Universidad,Huelva,,Spain,damon-and-naomi-2005-05-26-universidad-huelva-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-27,,1994-01-01,,,Galeria Ze Dos Bois,Lisbon,,Portugal,damon-and-naomi-2005-05-27-galeria-ze-dos-bois-lisbon-portugal,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-28,,1994-01-01,,,Subterfugio,Valladolid,,Spain,damon-and-naomi-2005-05-28-subterfugio-valladolid-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-29,,1994-01-01,,,Ricoamor,Castellon,,Spain,damon-and-naomi-2005-05-29-ricoamor-castellon-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-06-04,,1994-01-01,,,Babylon,Istanbul,,Turkey,damon-and-naomi-2005-06-04-babylon-istanbul-turkey,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-06-19,,1994-01-01,,,Shibuya O-Nest,Tokyo,,Japan,damon-and-naomi-2005-06-19-shibuya-o-nest-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-06-21,,1994-01-01,,,Bears,Osaka,,Japan,damon-and-naomi-2005-06-21-bears-osaka-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-06-22,,1994-01-01,,,Cafe Independants,Kyoto,,Japan,damon-and-naomi-2005-06-22-cafe-independants-kyoto-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-06-23,,1994-01-01,,,NHK Livebeat,Tokyo,,Japan,damon-and-naomi-2005-06-23-nhk-livebeat-tokyo-japan,Radio session,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Winter is Blue|Ueno Station|House of Glass|Blue Thunder|Awake in a Muddle|Love|The Wind's Twelve Quarters|A Second Life|Araçá Azul|The Earth is Blue,,,,,,,,|winterisblue|uenostation|houseofglass|bluethunder|awakeinamuddle|love|thewindstwelvequarters|asecondlife|araazul|theearthisblue|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-06-24,,1994-01-01,,,Shibuya O-Nest,Tokyo,,Japan,damon-and-naomi-2005-06-24-shibuya-o-nest-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,New York City|House of Glass|Turn Of The Century|Song To The Siren|Awake in a Muddle|Beautiful Close Double|The Robot Speaks|The Wind's Twelve Quarters|A Second Life|Araçá Azul|The Earth is Blue|Ueno Station|Sendou Kouta|Blue Thunder,,,,,,,,|newyorkcity|houseofglass|turnofthecentury|songtothesiren|awakeinamuddle|beautifulclosedouble|therobotspeaks|thewindstwelvequarters|asecondlife|araazul|theearthisblue|uenostation|sendoukouta|bluethunder|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2006,2006-01-06,,1994-01-01,,,Tonic,New York,NY,USA,damon-and-naomi-2006-01-06-tonic-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2006,2006-03-12,,1994-01-01,,,Museum of Fine Arts,Boston,MA,USA,damon-and-naomi-2006-03-12-museum-of-fine-arts-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Isobel Campbell - Performing with Bhob Rainey and Greg Kelley,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2006,2006-04-20,,1994-01-01,,,Unitarian Society Meetinghouse,Amherst,MA,USA,damon-and-naomi-2006-04-20-unitarian-society-meetinghouse-amherst-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2006,2006-04-23,,1994-01-01,,,Terrastock,Providence,RI,USA,damon-and-naomi-2006-04-23-terrastock-providence-ri-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,House of Glass|Ueno Station|Beautiful Close Double|The Wind's Twelve Quarters|A Second Life|The Robot Speaks|Love|The Earth is Blue,recording,,,,,,,|houseofglass|uenostation|beautifulclosedouble|thewindstwelvequarters|asecondlife|therobotspeaks|love|theearthisblue|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2006,2006-04-27,,1994-01-01,,,Joes Pub,New York,NY,USA,damon-and-naomi-2006-04-27-joes-pub-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,"performing with Michio Kurihara - Note: this is an early show! Doors at 6pm, show from 7:00 - 8:45pm",
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-01-13,,1994-01-01,,,Planet Music,Athens,,Greece,damon-and-naomi-2007-01-13-planet-music-athens-greece,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-01-17,,1994-01-01,,,Galerie En Marge,Paris,,France,damon-and-naomi-2007-01-17-galerie-en-marge-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-02-14,,1994-01-01,,,Tonic,New York,NY,USA,damon-and-naomi-2007-02-14-tonic-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-02-22,,1994-01-01,,,Fluc,Vienna,,Austria,damon-and-naomi-2007-02-22-fluc-vienna-austria,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-02-23,,1994-01-01,,,Teatre de Lloseta,Palma de Mallorca,,Spain,damon-and-naomi-2007-02-23-teatre-de-lloseta-palma-de-mallorca-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-02-24,,1994-01-01,,,Les Basses,Barcelona,,Spain,damon-and-naomi-2007-02-24-les-basses-barcelona-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-09-30,,1994-01-01,,,Empty Bottle,Chicago,IL,USA,damon-and-naomi-2007-09-30-empty-bottle-chicago-il-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-02,,1994-01-01,,,First Unitarian Church,Philadephia,PA,USA,damon-and-naomi-2007-10-02-first-unitarian-church-philadephia-pa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-03,,1994-01-01,,,Music Hall of Williamsburg,Brooklyn,NY,USA,damon-and-naomi-2007-10-03-music-hall-of-williamsburg-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-04,,1994-01-01,,,Kelly-Strayhorn Theater,Pittsburgh,PA,USA,damon-and-naomi-2007-10-04-kelly-strayhorn-theater-pittsburgh-pa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-05,,1994-01-01,,,Wexner Center for the Arts,Columbus,OH,USA,damon-and-naomi-2007-10-05-wexner-center-for-the-arts-columbus-oh-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-06,,1994-01-01,,,Mad Planet,Milwaukee,WI,USA,damon-and-naomi-2007-10-06-mad-planet-milwaukee-wi-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-07,,1994-01-01,,,Triple Rock,Minneapolis,MN,USA,damon-and-naomi-2007-10-07-triple-rock-minneapolis-mn-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-10,,1994-01-01,,,Nightlight Lounge,Bellingham,WA,USA,damon-and-naomi-2007-10-10-nightlight-lounge-bellingham-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-11,,1994-01-01,,,Chop Suey,Seattle,WA,USA,damon-and-naomi-2007-10-11-chop-suey-seattle-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-12,,1994-01-01,,,Dantes,Portland,OR,USA,damon-and-naomi-2007-10-12-dantes-portland-or-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-14,,1994-01-01,,,Independent,San Francisco,CA,USA,damon-and-naomi-2007-10-14-independent-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-15,,1994-01-01,,,Echoplex,Los Angeles,CA,USA,damon-and-naomi-2007-10-15-echoplex-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-16,,1994-01-01,,,Brickhouse,Phoenix,AZ,USA,damon-and-naomi-2007-10-16-brickhouse-phoenix-az-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-18,,1994-01-01,,,Ballroom,Marfa,TX,USA,damon-and-naomi-2007-10-18-ballroom-marfa-tx-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-19,,1994-01-01,,,Mohawk,Austin,TX,USA,damon-and-naomi-2007-10-19-mohawk-austin-tx-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-20,,1994-01-01,,,Spanish Moon,Baton Rouge,LA,USA,damon-and-naomi-2007-10-20-spanish-moon-baton-rouge-la-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-21,,1994-01-01,,,Bottletree,Birmingham,AL,USA,damon-and-naomi-2007-10-21-bottletree-birmingham-al-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-22,,1994-01-01,,,Earl,Atlanta,GA,USA,damon-and-naomi-2007-10-22-earl-atlanta-ga-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-23,,1994-01-01,,,40 Watt Club,Athens,GA,USA,damon-and-naomi-2007-10-23-40-watt-club-athens-ga-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-24,,1994-01-01,,,Cats Cradle,Carrboro,NC,USA,damon-and-naomi-2007-10-24-cats-cradle-carrboro-nc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-25,,1994-01-01,,,Satellite Ballroom,Charlottesville,VA,USA,damon-and-naomi-2007-10-25-satellite-ballroom-charlottesville-va-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-26,,1994-01-01,,,Black Cat,Washington DC,,USA,damon-and-naomi-2007-10-26-black-cat-washington-dc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Lilac Land|Eye Of The Storm|Cruel Queen|Ueno Station|The Wind's Twelve Quarters|The Robot Speaks|Turn Of The Century|Stars Never Fade,,,,,,,Supporting Boris,|lilacland|eyeofthestorm|cruelqueen|uenostation|thewindstwelvequarters|therobotspeaks|turnofthecentury|starsneverfade|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-27,,1994-01-01,,,Bard College,Annandale-on-Hudson,NY,USA,damon-and-naomi-2007-10-27-bard-college-annandale-on-hudson-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-28,,1994-01-01,,,Bowery Ballroom,New York,NY,USA,damon-and-naomi-2007-10-28-bowery-ballroom-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-10-29,,1994-01-01,,,Middle East,Cambridge,MA,USA,damon-and-naomi-2007-10-29-middle-east-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Boris,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-01,,1994-01-01,,,Teatre Xesc Forteza,Palma de Mallorca,,Spain,damon-and-naomi-2007-11-01-teatre-xesc-forteza-palma-de-mallorca-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-02,,1994-01-01,,,Cafe Teatre Llantiol,Barcelona,,Spain,damon-and-naomi-2007-11-02-cafe-teatre-llantiol-barcelona-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-03,,1994-01-01,,,Neu!Club,Madrid,,Spain,damon-and-naomi-2007-11-03-neuclub-madrid-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-06,,1994-01-01,,,West Germany,Berlin,,Germany,damon-and-naomi-2007-11-06-west-germany-berlin-germany,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-07,,1994-01-01,,,(tba),Prague,,Czech Republic,damon-and-naomi-2007-11-07-tba-prague-czech-republic,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-09,,1994-01-01,,,The Zoo,Udine,,Italy,damon-and-naomi-2007-11-09-the-zoo-udine-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-10,,1994-01-01,,,University,Zagreb,,Croatia,damon-and-naomi-2007-11-10-university-zagreb-croatia,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-11,,1994-01-01,,,Student Center,Belgrade,,Serbia,damon-and-naomi-2007-11-11-student-center-belgrade-serbia,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-13,,1994-01-01,,,Spazio 211,Torino,,Italy,damon-and-naomi-2007-11-13-spazio-211-torino-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-14,,1994-01-01,,,Mano,Pescara,,Italy,damon-and-naomi-2007-11-14-mano-pescara-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-15,,1994-01-01,,,Fortino,Bari,,Italy,damon-and-naomi-2007-11-15-fortino-bari-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-16,,1994-01-01,,,Init,Roma,,Italy,damon-and-naomi-2007-11-16-init-roma-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-17,,1994-01-01,,,Il Covo,Bologna,,Italy,damon-and-naomi-2007-11-17-il-covo-bologna-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-19,,1994-01-01,,,Fleche Dor,Paris,,France,damon-and-naomi-2007-11-19-fleche-dor-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-22,,1994-01-01,,,Lemon Tree,Aberdeen,,UK,damon-and-naomi-2007-11-22-lemon-tree-aberdeen-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Lilac Land|Eye Of The Storm|The Well|Ueno Station|Cruel Queen|The Wind's Twelve Quarters|Stars Never Fade,,,,,,,with Michio Kurihara + Picastro + Adrian Crowley,|lilacland|eyeofthestorm|thewell|uenostation|cruelqueen|thewindstwelvequarters|starsneverfade|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-23,,1994-01-01,,,Stereo,Glasgow,,UK,damon-and-naomi-2007-11-23-stereo-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-25,,1994-01-01,,,Scala,London,,UK,damon-and-naomi-2007-11-25-scala-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-01-19,,1994-01-01,,,Knave,Osaka,,Japan,damon-and-naomi-2008-01-19-knave-osaka-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,opening band: Shinji Shibayama (Nagisa-Nite) and Kanako Kato,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-01-21,,1994-01-01,,,Shibuya O-Nest,Tokyo,,Japan,damon-and-naomi-2008-01-21-shibuya-o-nest-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,"This evening D&amp;N will feature songs from their new album, Within These Walls. Oopening band: Ghost + Hideki Ishima (ex. Flower Travellin'",
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-01-22,,1994-01-01,,,Shibuya O-Nest,Tokyo,,Japan,damon-and-naomi-2008-01-22-shibuya-o-nest-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,This evening Damon &amp; Naomi will play favorite songs from their whole career. opening band: Masaki Batoh and Helena Espvall Duo,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-12,,1994-01-01,,,TT the Bears,Cambridge,MA,USA,damon-and-naomi-2008-06-12-tt-the-bears-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-13,,1994-01-01,,,Space Gallery,Portland,ME,USA,damon-and-naomi-2008-06-13-space-gallery-portland-me-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-14,,1994-01-01,,,Southpaw,Brooklyn,NY,USA,damon-and-naomi-2008-06-14-southpaw-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Song to the Siren|New York City|Ueno Station|Lilac Land|Eye of the Storm|No More Sad Refrains|Awake in a Muddle|The New Historicism|Cruel Queen,setlist.fm,,,,,,,|songtothesiren|newyorkcity|uenostation|lilacland|eyeofthestorm|nomoresadrefrains|awakeinamuddle|thenewhistoricism|cruelqueen|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-15,,1994-01-01,,,Le Poisson Rouge,New York,NY,USA,damon-and-naomi-2008-06-15-le-poisson-rouge-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Song to the Siren|Lilac Land|Ueno Station|New York City|No More Sad Refrains|The Robot Speaks|Awake in a Muddle|Cruel Queen,setlist.fm,,,,,,,|songtothesiren|lilacland|uenostation|newyorkcity|nomoresadrefrains|therobotspeaks|awakeinamuddle|cruelqueen|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-16,,1994-01-01,,,Johnny Brendas,Philadelphia,PA,USA,damon-and-naomi-2008-06-16-johnny-brendas-philadelphia-pa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-17,,1994-01-01,,,Black Cat,Washington DC,,USA,damon-and-naomi-2008-06-17-black-cat-washington-dc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-18,,1994-01-01,,,Garfield Artworks,Pittsburgh,PA,USA,damon-and-naomi-2008-06-18-garfield-artworks-pittsburgh-pa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-21,,1994-01-01,,,Empty Bottle,Chicago,IL,USA,damon-and-naomi-2008-06-21-empty-bottle-chicago-il-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-25,,1994-01-01,,,Whelans,Dublin,,Ireland,damon-and-naomi-2008-06-25-whelans-dublin-ireland,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-26,,1994-01-01,,,The Roisin Dubh,Galway,,Ireland,damon-and-naomi-2008-06-26-the-roisin-dubh-galway-ireland,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-27,,1994-01-01,,,Black Box,Belfast,,Ireland,damon-and-naomi-2008-06-27-black-box-belfast-ireland,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
