slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes
damon-and-naomi,Damon & Naomi,2017,2017-11-07,,2017-10-09,,"Jittoku, Kyoto, Japan",jittoku-kyoto-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,
damon-and-naomi,Damon & Naomi,2017,2017-11-10,,2017-10-09,,"Shibuya - 7th Floor, Tokyo, Japan",shibuya---7th-floor-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,
damon-and-naomi,Damon & Naomi,2017,2017-11-11,,2017-10-09,,"Tokorozawa - Mojo, Saitama, Japan",tokorozawa---mojo-saitama-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,
damon-and-naomi,Damon & Naomi,2017,2017-11-12,,2017-10-11,,"HMV, Kichijoji, Tokyo, Japan",hmv-kichijoji-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,http://recordshop.hmv.co.jp/27337,,In-store performance and signing 12:00
damon-and-naomi,Damon & Naomi,2017,2017-11-12,,2017-10-11,,"Newtown Festival, Tokyo, Japan",newtown-festival-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,,,http://recordshop.hmv.co.jp/27337,,Sat Dec 30 1899 18:00:00 GMT+0000 (Greenwich Mean Time)
damon-and-naomi,Damon & Naomi,2018,2018-01-26,,2018-01-04,,"Feeding Tube Records, Florence, MA, USA",feeding-tube-records-florence-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,http://feedingtuberecords.com/,,26 January at 19:00–22:00 EST
damon-and-naomi,Damon & Naomi,2018,2018-02-06,,2017-12-14,,"Fun House, Madrid, Spain",fun-house-madrid-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02/damon-and-naomi-spain-2018-02.jpg,https://sonestrellagalicia.masgalicia.net/entradas/musica-thalia-zedek-en-madrid,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-07,,2017-12-14,,"TBC, Ourense, Spain",tbc-ourense-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02/damon-and-naomi-spain-2018-02.jpg,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-08,,2017-12-14,,"Kafe Antzokia, Bilbao, Spain",kafe-antzokia-bilbao-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02/damon-and-naomi-spain-2018-02.jpg,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-09,,2017-12-14,,"Sala Be Good, Barcelona, Spain",sala-be-good-barcelona-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Thalia Zedez - guitar/vocals on Dance Me... and Translucent Carriages,How Do I Say Goodbye|Judah and The Maccabees|Eye of The Storm|A Shining Dream|Lilac Land|Turn of The Century|A Second Life|Helsinki|Dance Me To The End of Love|Translucent Carriages|The Robot Speaks,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02/damon-and-naomi-spain-2018-02.jpg,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-10,,2017-12-14,,"Teatro Arniches, Alicante, Spain",teatro-arniches-alicante-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02/damon-and-naomi-spain-2018-02.jpg,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-11,,2017-12-14,,"16 Toneladas, Valencia, Spain",16-toneladas-valencia-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02/damon-and-naomi-spain-2018-02.jpg,https://www.ticketea.com/entradas-concierto-thalia-zedek-damon-naomi-2018-valencia/,,,
damon-and-naomi,Damon Krukowski,2018,2018-02-13,,2018-01-05,The New Analog,"Rough Trade, Bristol, UK",rough-trade-bristol-uk,,,Damon Krukowski|Richard King,,,,,,https://www.roughtrade.com/events/bristol-the-new-analog-damon-krukowski-in-conversation-with-richard-king-damon-naomi-live,,Damon in conversation with Richard King discussing his book The New Analog7.00pm Doors open7.30pm Damon &amp; Naomi Live Performance starts8.00pm Damon In-conversation with Richard King starts8.45pm Audience Questions9.00pm Book Signing Starts10.00pm Finish.
damon-and-naomi,Damon & Naomi,2018,2018-02-14,,2017-11-27,,"Cafe OTO, London, UK",cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,http://www.wegottickets.com/event/423289,,,
damon-and-naomi,Damon Krukowski,2018,2018-02-15,,2018-01-05,The New Analog,"Second Home Spitalfields, London, UK",second-home-spitalfields-london-uk,,,Damon Krukowski|Justin Turford (Truth and Lies / Ex-Friendly),,,,,https://www.eventbrite.co.uk/e/the-new-analogue-tickets-41467844439,https://secondhome.io/cultural-programme/the-new-analog,,Damon in conversation discussing his book The New Analog
damon-and-naomi,Damon & Naomi,2018,2018-02-16,,2017-12-12,,"Henry's Cellar Bar, Edinburgh, UK",henrys-cellar-bar-edinburgh-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.wegottickets.com/event/424564,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-17,,2017-12-12,,"The Old Hairdressers, Glasgow, UK",the-old-hairdressers-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-18,,2017-12-12,,"Night and Day Cafe, Manchester, UK",night-and-day-cafe-manchester-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,How Do I Say Goodbye|Judah and the Maccabees|Eye of the Storm|A Shining Dream|Lilac Land|Turn of the Century|The Robot Speaks|Helsinki|A Second Life|^encore|Translucent Carriages,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02-18/2018-02-18-damon-and-naomi-manchester-poster.jpg,https://www.ticketweb.uk/event/damon-naomi-night-day-cafe-tickets/7934525,,,
damon-and-naomi,Damon Krukowski,2018,2018-02-19,,2018-01-05,The New Analog,"Rough Trade, Nottingham, UK",rough-trade-nottingham-uk,,,Damon Krukowski|Justin Turford (Truth and Lies / Ex-Friendly),,,,,,https://www.roughtrade.com/events/nottingham-the-new-analog-damon-krukowski-in-conversation-with-justin-turford,,Damon in conversation with Justin Turford (Truth and Lies / Ex-Friendly) discussing his book The New Analog7.00pm Doors open7.30pm Damon In-conversation with Justin Turford starts8.15pm Audience Questions8.30pm Book Signing Starts9.00pm Finish.
damon-and-naomi,Damon Krukowski,2018,2018-02-20,,2018-01-05,The New Analog,"Rough Trade East, London, UK",rough-trade-east-london-uk,,,Damon Krukowski|Derek Walmsley (editor of the Wire),,,,,,https://www.roughtrade.com/events/the-new-analog-damon-krukowski-in-conversation-with-derek-walmsley-editor-of-the-wire,,Damon in conversation with Derek Walmsley (editor of The Wire) discussing his book The New Analog6.30pm Doors open7.00pm Damon In-conversation with Derek Walmsley starts7.45pm Audience Questions8.00pm Book Signing Starts8.45pm Finish / Store closes
damon-and-naomi,Damon & Naomi,2018,2018-02-21,,2017-12-15,,"L'Olympic Cafe, Paris, France",lolympic-cafe-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-22,,2017-12-15,,"Le Bourg, Lausanne, Switzerland",le-bourg-lausanne-switzerland,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-23,,2017-11-23,,"Freakout, Bologna, Italy",freakout-bologna-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2018,2018-02-24,,2017-11-23,,"Spazio, Milan, Italy",spazio-milan-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2018,2018-03-02,,2018-01-26,,"The Lilypad, Cambridge, MA, USA",the-lilypad-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,https://www.lilypadinman.com/home/2018/3/2/damon-naomi-thalia-zedek-kevin-robert-thomson,,
damon-and-naomi,Damon & Naomi,2018,2018-10-19,,2018-08-22,,"The Town and The City Festival, Lowell, MA, USA",the-town-and-the-city-festival-lowell-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-10-19/2018-10-19-town-and-city-poster.jpg,https://www.showclix.com/event/the-town-and-the-city-festival,https://www.thetownandthecityfestival.com/,,
damon-and-naomi,Damon & Naomi,2018,2018-10-20,,2018-09-19,,"​Christ Church United, UCC, Lowell, MA, USA",​christ-church-united-ucc-lowell-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.showclix.com/event/the-town-and-the-city-festival,https://do617.com/events/2018/10/20/kristin-hersh-damon-naomi,,
damon-and-naomi,Damon & Naomi,2018,2018-11-16,,2018-11-12,,"​Union Pool, Brooklyn, NY, USA",​union-pool-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,How Do I Say Goodbye|Judah and The Maccabees|New York City|A Shining Dream|Lilac Land|What She Brings|The Robot Speaks|How Long|A Second Life|Helsinki,,,,,,,
damon-and-naomi,Damon Krukowski,2018,2018-11-16,,2018-11-12,,"The Jerry H. Labowitz Theatre for the Performing Arts, New York, NY, USA",the-jerry-h-labowitz-theatre-for-the-performing-arts-new-york-ny-usa,,,Damon Krukowski,,,,,,,,"11:30 am-12:45 pm    Music and AlgorithmsModerator: Ben Ratliff (New York University)Panelists: Damon Krukowski (Artforum, Pitchfork); Liz Pelly (Baffler, Pitchfork), David Turner (Penny Fractions, The New Yorker)"
damon-and-naomi,Damon & Naomi,2018,2018-11-17,,2018-10-01,,"​The Root Cellar, Greenfield, MA, USA",​the-root-cellar-greenfield-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://tickets.vendini.com/ticket-software.html?t=tix&e=c87f9ae098a30939b0c497a772ba054b&vqitq=7a5bcb83-9a65-4976-852f-c7ad4358b5f5&vqitp=4d993099-9591-4b14-9902-2e9d9096a86b&vqitts=1538432092&vqitc=vendini&vqite=itl&vqitrt=Safetynet&vqith=54cc9a78d8f92e121fd77512e08751ea,http://www.rootcellarbar.com/event/c87f9ae098a30939b0c497a772ba054b,,
damon-and-naomi,Damon & Naomi,2018,2018-12-01,,2018-12-01,,"​MIT List Visual Arts Center, Cambridge, MA, USA",​mit-list-visual-arts-center-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2019,2019-03-19,,2019-03-08,,"​The Bell House, Brooklyn, NY, USA",​the-bell-house-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://shop.uglyducklingpresse.org/products/benefit-tickets-ugly-duckling-presse-the-first-25-years,,,UGLY DUCKLING PRESSE: The first 25 yearsa benefit party honoring the work of Burning Deck Press and Keith &amp; Rosmarie Waldrop
damon-and-naomi,Damon Krukowski,2019,2019-03-20,,2019-03-14,Ways of Hearing,"Black Forest, Brooklyn, NY, USA",black-forest-brooklyn-ny-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,,,Bookseller Meet n’ Greet(Admission on Request Only)
damon-and-naomi,Damon Krukowski,2019,2019-04-04,,2019-03-14,Ways of Hearing,"First Parish, Cambridge, MA, USA",first-parish-cambridge-ma-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,http://www.newenglandbooks.org/event/all-about-the-books-and-aba-spring-forum/,,"Presenting Ways of Hearing at the NEIBA and ABA SpringForum, Boston."
damon-and-naomi,Damon Krukowski,2019,2019-04-05,,2019-03-14,Ways of Hearing,"MW19, Sheraton, Boston, MA, USA",mw19-sheraton-boston-ma-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,http://www.newenglandbooks.org/event/all-about-the-books-and-aba-spring-forum/,,"Keynote address to the MW19 conference, Boston."
damon-and-naomi,Damon Krukowski,2019,2019-04-09,,2019-03-14,Ways of Hearing,"PRX Podcast Garage, Boston, MA USA",prx-podcast-garage-boston-ma-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,,,Bookseller Meet n’ Greet(Admission on Request Only)
damon-and-naomi,Damon & Naomi,2019,2019-04-11,,2019-03-14,,"Zebulon, Los Angeles, CA, USA",zebulon-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2019-04/2019-04-damon-and-naomi-west-coast.jpg,https://www.eventbrite.com/e/damon-naomi-exploding-flowers-tickets-58603156619,,,
damon-and-naomi,Damon Krukowski,2019,2019-04-12,,2019-03-14,Ways of Hearing,"LA Art Book Fair, MOCA, Los Angeles, CA, USA",la-art-book-fair-moca-los-angeles-ca-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/la-art-book-fair-2019.jpg,,,,Presenting Ways of Hearing at the LA Art Book Fair.
damon-and-naomi,Damon Krukowski,2019,2019-04-13,,2019-03-14,Ways of Hearing,"Light in the Attic, Seattle, WA, USA",light-in-the-attic-seattle-wa-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,,,Signing session
damon-and-naomi,Damon Krukowski,2019,2019-04-13,,2019-03-14,Ways of Hearing,"Museum of Pop Culture, Seattle, WA, USA",museum-of-pop-culture-seattle-wa-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,,,"Moderating a panel at Pop Conference 2019Music, Death and Afterlife"
damon-and-naomi,Damon Krukowski,2019,2019-04-14,,2019-03-14,Ways of Hearing,"Elliott Bay Book Company, Seattle, WA, USA",elliott-bay-book-company-seattle-wa-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,https://www.elliottbaybook.com/event/damon-krukowski,,
damon-and-naomi,Damon Krukowski,2019,2019-04-15,,2019-03-14,Ways of Hearing,"Powell's City of Books, Portland, OR, USA",powells-city-of-books-portland-or-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,https://www.powells.com/EventPopup?popup=true&eventID=2246&rwndrnd=0.05322640450422789,,
damon-and-naomi,Damon & Naomi,2019,2019-04-17,,2019-03-14,,"The Lab, San Francisco, CA, USA",the-lab-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2019-04/2019-04-damon-and-naomi-west-coast.jpg,https://www.thelab.org/projects/2019/4/17/damon-amp-naomi,https://www.thelab.org/projects/2019/4/17/damon-amp-naomi,,8:30pm doors / 9:00pm show$15 general admission / $10 members
damon-and-naomi,Damon Krukowski,2019,2019-04-18,,2019-03-14,Ways of Hearing,"City of Lights, San Francisco, CA, USA",city-of-lights-san-francisco-ca-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,http://www.citylights.com/info/?fa=event&event_id=3385,,
damon-and-naomi,Damon Krukowski,2019,2019-04-20,,2019-03-14,Ways of Hearing,"Book Soup, Los Angeles, CA, USA",book-soup-los-angeles-ca-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,https://www.booksoup.com/event/damon-krukowski-discusses-and-signs-ways-hearing,,
damon-and-naomi,Damon Krukowski,2019,2019-05-01,,2019-03-14,Ways of Hearing,"McNally Jackson, Williamsburg, NY, USA",mcnally-jackson-williamsburg-ny-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,https://www.mcnallyjackson.com/event/ways-hearing-damon-krukowski-williamsburg,,
damon-and-naomi,Damon Krukowski,2019,2019-05-02,,2019-03-14,Ways of Hearing,"Politics and Prose, Union Market, Washington DC, USA",politics-and-prose-union-market-washington-dc-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,https://www.politics-prose.com/event/book/damon-krukowski-ways-of-hearing-politics-and-prose-union-market,,
damon-and-naomi,Damon Krukowski,2019,2019-05-03,,2019-03-14,Ways of Hearing,"Penn Book Centre, Philadelphia, PA, USA",penn-book-centre-philadelphia-pa-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,,https://www.pennbookcenter.com/event/damon-krukowskis-ways-hearing,,
damon-and-naomi,Damon Krukowski,2019,2019-05-09,,2019-03-14,Ways of Hearing,"MITP Bookstore, Cambridge, MA, USA",mitp-bookstore-cambridge-ma-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/ways-of-hearing-tour.jpg,https://www.eventbrite.com/e/damon-krukowski-ways-of-hearing-tickets-57150531779,,,
damon-and-naomi,Damon Krukowski,2019,2019-05-29,,2019-05-26,Ascoltare il rumore,"Salotto di MONK, Rome, Italy",salotto-di-monk-rome-italy,,,Damon Krukowski,,,,,,,,
damon-and-naomi,Damon Krukowski,2019,2019-05-30,,2019-05-26,Ascoltare il rumore,"Germi, Milan, Italy",germi-milan-italy,,,Damon Krukowski,,,,,,,,
damon-and-naomi,Damon Krukowski,2019,2019-05-31,,2019-05-26,Ascoltare il rumore,"La libreria del Golem, Turin, Italy",la-libreria-del-golem-turin-italy,,,Damon Krukowski,,,,,,,,
damon-and-naomi,Damon Krukowski,2019,2019-06-01,,2019-05-26,Ascoltare il rumore,"La grande invasione, Santa Marta, Ivrea, Italy",la-grande-invasione-santa-marta-ivrea-italy,,,Damon Krukowski,,,,,,,,
damon-and-naomi,Damon Krukowski,2019,2019-06-02,,2019-05-26,Ascoltare il rumore,"La grande invasione, Discoccasione, Ivrea, Italy",la-grande-invasione-discoccasione-ivrea-italy,,,Damon Krukowski,,,,,,,,
damon-and-naomi,Damon & Naomi,2019,2019-06-03,,2019-05-08,,"The Crescent, York, UK",the-crescent-york-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.seetickets.com/event/damon-naomi/the-crescent/1379274,,,
damon-and-naomi,Damon Krukowski,2019,2019-06-04,,2019-05-09,Ways of Hearing,"Rough Trade West, London, UK",rough-trade-west-london-uk,,,Damon Krukowski,,,,,,https://www.roughtrade.com/gb/events/rough-trade-west-damon-krukowski-presents-ways-of-hearing,,
damon-and-naomi,Damon & Naomi,2019,2019-06-05,,2019-05-09,Ways of Hearing,"The Victoria, London, UK",the-victoria-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.eventbrite.com/e/ways-of-hearing-damon-krukowski-in-conversation-damon-naomi-live-set-tickets-61492061411,,,Q&amp;A with Damon about Ways of Hearing followed by Damon &amp; Naomi set
damon-and-naomi,Damon & Naomi,2019,2019-06-06,,2019-04-08,,"The Eagle Inn, Salford, UK",the-eagle-inn-salford-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2019-06-06/2019-06-06-damon-and-naomi-salford-banner.jpg,https://www.wegottickets.com/event/466236,,,
damon-and-naomi,Damon & Naomi,2019,2019-06-08,,2019-05-09,,"The Old Hairdressers, Glasgow, UK",the-old-hairdressers-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2019,2019-11-06,,2019-08-29,,"Conpass, Osaka, Japan",conpass-osaka-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,,https://www.conpass.jp/8064.html,,,
damon-and-naomi,Damon & Naomi,2019,2019-11-07,,2019-08-29,,"UrBANGUILD, Kyoto, Japan",urbanguild-kyoto-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,,http://www.urbanguild.net/ur_schedule/event/117-thu-damon-and-naomi-japan-tour-2019,,,
damon-and-naomi,Damon & Naomi,2019,2019-11-10,,2019-08-29,,"Tsuruga International Culture Festival, Tsuruga Fukui, Japan",tsuruga-international-culture-festival-tsuruga-fukui-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,,http://tsurufes.jp/index.html#damonnaomi,,,
damon-and-naomi,Damon & Naomi,2019,2019-11-14,,2019-08-29,,"MANDA-LA2, Tokyo, Japan",manda-la2-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,,https://ssl.form-mailer.jp/fms/36a3b84d475895,,,
damon-and-naomi,Damon & Naomi,2020,2020-05-04,,2020-05-10,,Instagram Live,instagram-live,,,Damon Krukowski - guitar/vocals|Naomi Yang - piano/vocals,Song To The Siren|No More Sad Refrains,,,,,,,Live stream from Damon &amp; Naomi’s home in Cambridge in support of UMAW
damon-and-naomi,Damon & Naomi,2021,2021-06-23,,2021-06-09,,"Plummer Hall, The Peabody Essex Museum, Salem, MA, US",plummer-hall-the-peabody-essex-museum-salem-ma-us,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2021-06-23/2021-06-02-damon-and-naomi-pem-04.jpg,https://my.pem.org/12967/14413,https://www.pem.org/events/pem-presents-damon-naomi-from-plummer-hall,,"Filmed: 2nd June 2021  Free, pre-recoreded virtual premiere of songs from Damon &amp; Naomi’s new album A Sky Record.Filmed: 2nd June 2021"
damon-and-naomi,Damon & Naomi,2021,2021-08-12,,2021-07-20,,"Baby's All Right, Brooklyn, NY, USA",babys-all-right-brooklyn-ny-usa,,,Naomi Yang - keyboards/vocals|Damon Krukowski - guitar/vocals,Oceans in Blue|Between The Wars|Goodbye|Helsinki|Sailing By|Season Without Time|New York City|Turn of The Century|Midnight|The Aftertime|Another Day,,,,https://www.seetickets.us/event/Damon-andNaomi/435632,,,
damon-and-naomi,Damon & Naomi,2022,2022-08-06,,2022-06-27,,"City Winery, Boston, MA, USA",city-winery-boston-ma-usa,,,Naomi Yang - keyboards/vocals|Damon Krukowski - guitar/vocals|Bhob Rainey - saxophone,,,,,https://citywinery.com/boston/Online/default.asp?BOparam::WScontent::loadArticle::permalink=BOS-Damon-Naomi-8-6-22-8pm,,,Free (with RSVP)
damon-and-naomi,Damon & Naomi,2022,2022-08-20,,2022-06-27,,"Brattle Theatre, Cambridge, MA, USA",brattle-theatre-cambridge-ma-usa,,,Naomi Yang - keyboards/vocals|Damon Krukowski - guitar/vocals,,,,,https://brattlefilm.org/special_events/bonnie-prince-billy/,,,
damon-and-naomi,Damon & Naomi,2023,2023-05-06,,2023-03-06,,"Columbus Theatre, Providence, RI , USA",columbus-theatre-providence-ri--usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Meg Baird - drums,,,Meg Baird,,http://tixr.com/pr/website/64768,,,
damon-and-naomi,Damon & Naomi,2023,2023-05-07,,2023-02-28,,"Crystal Ballroom, Somererville, MA, US",crystal-ballroom-somererville-ma-us,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Meg Baird - drums,,,Meg Baird,,https://www.ticketmaster.com/event/01005E570463BA64,https://www.crystalballroomboston.com/events/damon-naomi-meg-baird/,,
damon-and-naomi,Damon & Naomi,2023,2023-05-09,,2023-03-10,,"Tubby's, Kingston, NY, US",tubbys-kingston-ny-us,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Meg Baird - drums,,,Meg Baird,,,,,
damon-and-naomi,Damon & Naomi,2023,2023-05-10,,2023-02-27,,"Union Pool, New York, NY, US",union-pool-new-york-ny-us,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Meg Baird - drums,,,Meg Baird,,https://dice.fm/event/pral8-meg-baird-damon-naomi-10th-may-union-pool-new-york-tickets,,,
damon-and-naomi,Damon & Naomi,2023,2023-05-11,,2023-03-10,,"Jerry's on Front, Philadelphia, PA, US",jerrys-on-front-philadelphia-pa-us,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Meg Baird - drums,,,Meg Baird,,,,,
damon-and-naomi,Damon & Naomi,2023,2023-05-12,,2023-03-10,,"Best Video Film & Cultural Center, Hamden, CT, US",best-video-film--cultural-center-hamden-ct-us,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.fernandopintopresents.com/events/damon-naomi,https://www.bestvideo.com/events/damon-naomi,,
damon-and-naomi,Damon & Naomi,2023,2023-06-13,,2023-05-30,,"Permanent Records Roadhouse, Los Angeles, CA, USA",permanent-records-roadhouse-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,Oceans In Between|Between The Wars|How Do I Say Goodbye|Helsinki|Song to the Siren|Midnight|Season Without Time|Sailing By|The Aftertime|Another Day|Turn of the Century,Ziemba|Joel Jerome,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/2023-06-13-permanent-records-la.jpg,https://dice.fm/event/ap9b2-damon-naomi-ziemba-joel-jerome-13th-jun-permanent-records-roadhouse-los-angeles-tickets,,Stream video|https://www.youtube.com/watch?v=vVBO_jLONYU|YouTube,
damon-and-naomi,Damon & Naomi,2023,2023-09-03,,2023-06-15,,"Cafe OTO, London, UK",cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,Richard Youngs,,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs-2023/,,,
damon-and-naomi,Damon & Naomi,2023,2023-09-01,,2023-07-17,,"Mengi, Reykjavík, Iceland",mengi-reykjavík-iceland,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,Olof Arnalds,,,https://www.facebook.com/mengiiceland/,,
